h_tract,w_tract,commuters
42003431100,42003426800,2
42003431100,42003427000,2
42003431100,42003431400,2
42003431100,42003448000,2
42003431100,42003456003,2
42003431100,42003457100,2
42003431100,42003470300,2
42003431100,42003470502,2
42003431100,42003473500,2
42003431100,42003473602,2
42003431100,42003475301,2
42003431100,42003477200,2
42003431100,42003482500,2
42003431100,42003488400,2
42003431100,42003488500,2
42003431100,42003515401,2
42003431100,42003521302,2
42003431100,42003522000,2
42003431100,42003523300,2
42003431100,42003523800,2
42003431100,42003525200,2
42003431100,42003526202,2
42003431100,42003551300,2
42003431100,42003562300,2
42003431100,42003563100,2
42003431100,42003563900,2
42003431100,42003981800,2
42003431400,42003070300,2
42003431400,42003070500,2
42003431400,42003070800,2
42003431400,42003090200,2
42003431400,42003140300,2
42003431400,42003141400,2
42003431400,42003202300,2
42003431400,42003270300,2
42003431400,42003270800,2
42003431400,42003290400,2
42003431400,42003401300,2
42003431400,42003407001,2
42003431400,42003413202,2
42003431400,42003414101,2
42003431400,42003426400,2
42003431400,42003426800,2
42003431400,42003429202,2
42003431400,42003429500,2
42003431400,42003429700,2
42003431400,42003447000,2
42003431400,42003456004,2
42003431400,42003465600,2
42003431400,42003473401,2
42003431400,42003474202,2
42003431400,42003476100,2
42003431400,42003480300,2
42003431400,42003491200,2
42003431400,42003510000,2
42003431400,42003521301,2
42003431400,42003521401,2
42003431400,42003526202,2
42003431400,42003552100,2
42003431400,42003562300,2
42003431400,42003564000,2
42003431400,42003564400,2
42003431400,42003980000,2
42003431400,42003980900,2
42003431400,42003981800,2
42003431500,42003070500,2
42003431500,42003080600,2
42003431500,42003140300,2
42003431500,42003140600,2
42003431500,42003140800,2
42003431500,42003190300,2
42003431500,42003191700,2
42003431500,42003191800,2
42003431500,42003260200,2
42003431500,42003401100,2
42003431500,42003407001,2
42003431500,42003408001,2
42003431500,42003413100,2
42003431500,42003414101,2
42003431500,42003415001,2
42003431500,42003417200,2
42003431500,42003421200,2
42003431500,42003422000,2
42003431500,42003427200,2
42003431500,42003431400,2
42003431500,42003457100,2
42003431500,42003460001,2
42003431500,42003460002,2
42003431500,42003468700,2
42003431500,42003473300,2
42003431500,42003473601,2
42003431500,42003474201,2
42003431500,42003474202,2
42003431500,42003475102,2
42003431500,42003477100,2
42003431500,42003480200,2
42003431500,42003481000,2
42003431500,42003488500,2
42003431500,42003489002,2
42003431500,42003491200,2
42003431500,42003496102,2
42003431500,42003513800,2
42003431500,42003517000,2
42003431500,42003518001,2
42003431500,42003521500,2
42003431500,42003524000,2
42003431500,42003526302,2
42003431500,42003563100,2
42003432300,42003101100,2
42003432300,42003120400,2
42003432300,42003140600,2
42003432300,42003140800,2
42003432300,42003191100,2
42003432300,42003191800,2
42003432300,42003261200,2
42003432300,42003270400,2
42003432300,42003270800,2
42003432300,42003405000,2
42003432300,42003407001,2
42003432300,42003412002,2
42003432300,42003414102,2
42003432300,42003415001,2
42003432300,42003417200,2
42003432300,42003451101,2
42003432300,42003456003,2
42003432300,42003464300,2
42003432300,42003468900,2
42003432300,42003470502,2
42003432300,42003473200,2
42003432300,42003474101,2
42003432300,42003474102,2
42003432300,42003477300,2
42003432300,42003480200,2
42003432300,42003483800,2
42003432300,42003488300,2
42003432300,42003489002,2
42003432300,42003504100,2
42003432300,42003521500,2
42003432300,42003526302,2
42003432300,42003562600,2
42003432300,42003563200,2
42003432300,42003563300,2
42003432300,42003980900,2
42003432400,42003080400,2
42003432400,42003090100,2
42003432400,42003090200,2
42003432400,42003111300,2
42003432400,42003140200,2
42003432400,42003141300,2
42003432400,42003250300,2
42003432400,42003260200,2
42003432400,42003261400,2
42003432400,42003261500,2
42003432400,42003270800,2
42003432400,42003405000,2
42003432400,42003408001,2
42003432400,42003413202,2
42003432400,42003420000,2
42003432400,42003422000,2
42003432400,42003424000,2
42003432400,42003429700,2
42003432400,42003451104,2
42003432400,42003456003,2
42003432400,42003457200,2
42003432400,42003460001,2
42003432400,42003471000,2
42003432400,42003473601,2
42003432400,42003473602,2
42003432400,42003475401,2
42003432400,42003477200,2
42003432400,42003478100,2
42003432400,42003482500,2
42003432400,42003483800,2
42003432400,42003488500,2
42003432400,42003489001,2
42003432400,42003521500,2
42003432400,42003523300,2
42003432400,42003523600,2
42003432400,42003525200,2
42003432400,42003551900,2
42003432400,42003562400,2
42003432400,42003563900,2
42003432400,42003564000,2
42003434000,42003040400,2
42003434000,42003050100,2
42003434000,42003070300,2
42003434000,42003070500,2
42003434000,42003090100,2
42003434000,42003090300,2
42003434000,42003111500,2
42003434000,42003130300,2
42003434000,42003141300,2
42003434000,42003261200,2
42003434000,42003402000,2
42003434000,42003403500,2
42003434000,42003414102,2
42003434000,42003417100,2
42003434000,42003422000,2
42003434000,42003427100,2
42003434000,42003450800,2
42003434000,42003473500,2
42003434000,42003476100,2
42003434000,42003483800,2
42003434000,42003486700,2
42003434000,42003509400,2
42003434000,42003515200,2
42003434000,42003520002,2
42003434000,42003523600,2
42003434000,42003552100,2
42003434000,42003563000,2
42003435000,42003060300,2
42003435000,42003070300,2
42003435000,42003070800,2
42003435000,42003090100,2
42003435000,42003140300,2
42003435000,42003140500,2
42003435000,42003140800,2
42003435000,42003210700,2
42003435000,42003240600,2
42003435000,42003241200,2
42003435000,42003260200,2
42003435000,42003290100,2
42003435000,42003403500,2
42003435000,42003413201,2
42003435000,42003414102,2
42003435000,42003415001,2
42003435000,42003418000,2
42003435000,42003426400,2
42003435000,42003427000,2
42003435000,42003427100,2
42003435000,42003429600,2
42003435000,42003430100,2
42003435000,42003432300,2
42003435000,42003451105,2
42003435000,42003473402,2
42003435000,42003473500,2
42003435000,42003473601,2
42003435000,42003474102,2
42003435000,42003475200,2
42003435000,42003477100,2
42003435000,42003478100,2
42003435000,42003480400,2
42003435000,42003488300,2
42003435000,42003488400,2
42003435000,42003488600,2
42003435000,42003512800,2
42003435000,42003514000,2
42003435000,42003515401,2
42003435000,42003519000,2
42003435000,42003522000,2
42003435000,42003524000,2
42003435000,42003526101,2
42003435000,42003560400,2
42003435000,42003562400,2
42003437000,42003030500,2
42003437000,42003060500,2
42003437000,42003070800,2
42003437000,42003120700,2
42003437000,42003140600,2
42003437000,42003140800,2
42003437000,42003191100,2
42003437000,42003191700,2
42003437000,42003191800,2
42003437000,42003250700,2
42003437000,42003290200,2
42003437000,42003404000,2
42003437000,42003405000,2
42003437000,42003413202,2
42003437000,42003415001,2
42003437000,42003417200,2
42003437000,42003421200,2
42003437000,42003426300,2
42003437000,42003426700,2
42003437000,42003434000,2
42003437000,42003447000,2
42003437000,42003456004,2
42003437000,42003465600,2
42003437000,42003470502,2
42003437000,42003473100,2
42003437000,42003473401,2
42003437000,42003473500,2
42003437000,42003473601,2
42003437000,42003473602,2
42003437000,42003478100,2
42003437000,42003481000,2
42003437000,42003486700,2
42003437000,42003489001,2
42003437000,42003489002,2
42003437000,42003490002,2
42003437000,42003492700,2
42003437000,42003504100,2
42003437000,42003515100,2
42003437000,42003517000,2
42003437000,42003521100,2
42003437000,42003521401,2
42003437000,42003521500,2
42003437000,42003523300,2
42003437000,42003525200,2
42003437000,42003526302,2
42003437000,42003551300,2
42003437000,42003551900,2
42003437000,42003560400,2
42003437000,42003561500,2
42003437000,42003563000,2
42003437000,42003564000,2
42003437000,42003564400,2
42003437000,42003980000,2
42003439000,42003010300,2
42003439000,42003060500,2
42003439000,42003070900,2
42003439000,42003090100,2
42003439000,42003160900,2
42003439000,42003191100,2
42003439000,42003202300,2
42003439000,42003240600,2
42003439000,42003270100,2
42003439000,42003271500,2
42003439000,42003408002,2
42003439000,42003412002,2
42003439000,42003414102,2
42003439000,42003415002,2
42003439000,42003427100,2
42003439000,42003431500,2
42003439000,42003449000,2
42003439000,42003456001,2
42003439000,42003460002,2
42003439000,42003463900,2
42003439000,42003470502,2
42003439000,42003473300,2
42003439000,42003474202,2
42003439000,42003476100,2
42003439000,42003477100,2
42003439000,42003488600,2
42003439000,42003521401,2
42003439000,42003560600,2
42003439000,42003562800,2
42003439000,42003563200,2
42003439000,42003564400,2
42003439000,42003980700,2
42003439000,42003981200,2
42003445500,42003030500,2
42003445500,42003040500,2
42003445500,42003040900,2
42003445500,42003090100,2
42003445500,42003090300,2
42003445500,42003140100,2
42003445500,42003170200,2
42003445500,42003191500,2
42003445500,42003191800,2
42003445500,42003202300,2
42003445500,42003210700,2
42003445500,42003240600,2
42003445500,42003250300,2
42003445500,42003405000,2
42003445500,42003407002,2
42003445500,42003408002,2
42003445500,42003415001,2
42003445500,42003426300,2
42003445500,42003427200,2
42003445500,42003431500,2
42003445500,42003447000,2
42003445500,42003449000,2
42003445500,42003450700,2
42003445500,42003451104,2
42003445500,42003462600,2
42003445500,42003464400,2
42003445500,42003470400,2
42003445500,42003473100,2
42003445500,42003473402,2
42003445500,42003473500,2
42003445500,42003475301,2
42003445500,42003476200,2
42003445500,42003477100,2
42003445500,42003478100,2
42003445500,42003484600,2
42003445500,42003519000,2
42003445500,42003520001,2
42003445500,42003522000,2
42003445500,42003523501,2
42003445500,42003562000,2
42003445500,42003563000,2
42003445500,42003563100,2
42003445500,42003564400,2
42003446000,42003040500,2
42003446000,42003160900,2
42003446000,42003271500,2
42003446000,42003413202,2
42003446000,42003413400,2
42003446000,42003415001,2
42003446000,42003429201,2
42003446000,42003429500,2
42003446000,42003431500,2
42003446000,42003437000,2
42003446000,42003451101,2
42003446000,42003462100,2
42003446000,42003462600,2
42003446000,42003468800,2
42003446000,42003470300,2
42003446000,42003471000,2
42003446000,42003474102,2
42003446000,42003475101,2
42003446000,42003521200,2
42003446000,42003521301,2
42003446000,42003564000,2
42003446000,42003564400,2
42003446000,42003981200,2
42003447000,42003070800,2
42003447000,42003130600,2
42003447000,42003140800,2
42003447000,42003404000,2
42003447000,42003413201,2
42003447000,42003413202,2
42003447000,42003413300,2
42003447000,42003414102,2
42003447000,42003415001,2
42003447000,42003425000,2
42003447000,42003430200,2
42003447000,42003432400,2
42003447000,42003435000,2
42003447000,42003456003,2
42003447000,42003457100,2
42003447000,42003470502,2
42003447000,42003474102,2
42003447000,42003474202,2
42003447000,42003480300,2
42003447000,42003483800,2
42003447000,42003484300,2
42003447000,42003520001,2
42003447000,42003521200,2
42003447000,42003521301,2
42003447000,42003551300,2
42003447000,42003551900,2
42003447000,42003560400,2
42003447000,42003562000,2
42003447000,42003563000,2
42003447000,42003563200,2
42003447000,42003563300,2
42003448000,42003080900,2
42003448000,42003101100,2
42003448000,42003405000,2
42003448000,42003413400,2
42003448000,42003421100,2
42003448000,42003429500,2
42003448000,42003435000,2
42003448000,42003451105,2
42003448000,42003470300,2
42003448000,42003470502,2
42003448000,42003471000,2
42003448000,42003475101,2
42003448000,42003480101,2
42003448000,42003489001,2
42003448000,42003491101,2
42003448000,42003491200,2
42003448000,42003504100,2
42003448000,42003508000,2
42003448000,42003521401,2
42003448000,42003563200,2
42003448000,42003564000,2
42003448000,42003564100,2
42003448000,42003980800,2
42003449000,42003030500,2
42003449000,42003070300,2
42003449000,42003090100,2
42003449000,42003120800,2
42003449000,42003408001,2
42003449000,42003413100,2
42003449000,42003413300,2
42003449000,42003419000,2
42003449000,42003426300,2
42003449000,42003429300,2
42003449000,42003429500,2
42003449000,42003431500,2
42003449000,42003439000,2
42003449000,42003456001,2
42003449000,42003463900,2
42003449000,42003464400,2
42003449000,42003468700,2
42003449000,42003468800,2
42003449000,42003470300,2
42003449000,42003470600,2
42003449000,42003473100,2
42003449000,42003473300,2
42003449000,42003475401,2
42003449000,42003477100,2
42003449000,42003517000,2
42003449000,42003521200,2
42003449000,42003521500,2
42003449000,42003980900,2
42003450700,42003120800,2
42003450700,42003170200,2
42003450700,42003191400,2
42003450700,42003407001,2
42003450700,42003412002,2
42003450700,42003413100,2
42003450700,42003413300,2
42003450700,42003415001,2
42003450700,42003419000,2
42003450700,42003424000,2
42003450700,42003427100,2
42003450700,42003429300,2
42003450700,42003430100,2
42003450700,42003435000,2
42003450700,42003456004,2
42003450700,42003462600,2
42003450700,42003463900,2
42003450700,42003470502,2
42003450700,42003473601,2
42003450700,42003473602,2
42003450700,42003475102,2
42003450700,42003475401,2
42003450700,42003478200,2
42003450700,42003480102,2
42003450700,42003480300,2
42003450700,42003504100,2
42003450700,42003515401,2
42003450700,42003522000,2
42003450700,42003523600,2
42003450700,42003526202,2
42003450700,42003551900,2
42003450700,42003560400,2
42003450800,42003070900,2
42003450800,42003111500,2
42003450800,42003170200,2
42003450800,42003192000,2
42003450800,42003202300,2
42003450800,42003407001,2
42003450800,42003413100,2
42003450800,42003413202,2
42003450800,42003413300,2
42003450800,42003415001,2
42003450800,42003419000,2
42003450800,42003420000,2
42003450800,42003422000,2
42003450800,42003429500,2
42003450800,42003429700,2
42003450800,42003456004,2
42003450800,42003459101,2
42003450800,42003462100,2
42003450800,42003463900,2
42003450800,42003470502,2
42003450800,42003473200,2
42003450800,42003473500,2
42003450800,42003475200,2
42003450800,42003476100,2
42003450800,42003477300,2
42003450800,42003488500,2
42003450800,42003491200,2
42003450800,42003521200,2
42003450800,42003521302,2
42003450800,42003522000,2
42003450800,42003523200,2
42003450800,42003526202,2
42003450800,42003561400,2
42003450800,42003562800,2
42003450800,42003563200,2
42003451101,42003120800,2
42003451101,42003140100,2
42003451101,42003140300,2
42003451101,42003141400,2
42003451101,42003407002,2
42003451101,42003414200,2
42003451101,42003415001,2
42003451101,42003464300,2
42003451101,42003473401,2
42003451101,42003473602,2
42003451101,42003475101,2
